service_num,stop_num,est_arrival,lat,lng,poll_timestamp
170,46211,1524921723,1.4461428333333333,103.768645,"9:13:08"
170,46211,1524921749,1.446275,103.76874,"9:13:40"
170,46211,1524921713,1.4498753333333334,103.7700135,"9:14:13"
170,46211,1524921713,1.4498753333333334,103.7700135,"9:14:45"
170,46211,1524921264,1.4498753333333334,103.7700135,"9:15:18"
170,46219,1524915855,1.4653528333333332,103.76757516666666,"7:40:33"
170,46219,1524915855,1.4653528333333332,103.76757516666666,"7:41:05"
170,46219,1524915892,1.464839,103.766395,"7:41:37"
170,46219,1524915892,1.464839,103.766395,"7:42:10"
170,46219,1524915800,1.464839,103.766395,"7:42:42"
170,46109,1524916297,1.464839,103.766395,"7:43:15"
170,46109,1524916297,1.464839,103.766395,"7:43:47"
170,46109,1524916348,1.4647298333333334,103.7659935,"7:44:19"
170,46109,1524916348,1.4647298333333334,103.7659935,"7:44:51"
170,46109,1524916345,1.4605063333333332,103.76674783333333,"7:45:24"
170,46109,1524916345,1.4605063333333332,103.76674783333333,"7:45:55"
170,46109,1524916336,1.452266,103.76936116666667,"7:46:27"
170,46109,1524916336,1.452266,103.76936116666667,"7:47:00"
170,46109,1524916171,1.4481165,103.76991616666666,"7:47:30"
170,46069,1524916399,1.4456025,103.76863866666666,"7:48:02"
170,46069,1524916451,1.444262,103.76809416666667,"7:48:35"
170,46069,1524916451,1.444262,103.76809416666667,"7:49:07"
170,46069,1524916173,1.4409675,103.76835883333334,"7:49:39"
170,46088,1524916261,1.4408448333333332,103.76837116666667,"7:50:12"
170,46091,1524916384,1.4408448333333332,103.76837116666667,"7:50:44"
170,46091,1524916444,1.4425773333333334,103.76922916666666,"7:51:16"
170,46091,1524916444,1.4425773333333334,103.76922916666666,"7:51:48"
170,46091,1524916431,1.4421555000000001,103.77098,"7:52:20"
170,46059,1524916526,1.4421555000000001,103.77098,"7:52:53"
170,46059,1524916489,1.441309,103.77094733333334,"7:53:25"
170,46049,1524916525,1.441309,103.77094733333334,"7:53:58"
170,46039,1524916603,1.4398711666666666,103.77102633333334,"7:54:30"
170,46039,1524916603,1.4398711666666666,103.77102633333334,"7:55:02"
170,46029,1524916658,1.4398323333333334,103.76870583333333,"7:55:35"
170,46029,1524916658,1.4398323333333334,103.76870583333333,"7:56:07"
170,45139,1524916769,1.4398345,103.768703,"7:56:39"
170,45139,1524916822,1.4388191666666668,103.7667565,"7:57:11"
170,45139,1524916822,1.4388191666666668,103.7667565,"7:57:43"
170,45139,1524916826,1.4367816666666666,103.76449266666667,"7:58:16"
170,45139,1524916826,1.4367816666666666,103.76449266666667,"7:58:48"
170,45129,1524916934,1.4329445,103.7619405,"7:59:21"
170,45129,1524916934,1.4329445,103.7619405,"7:59:53"
170,45129,1524916936,1.42683,103.76314816666667,"8:00:26"
170,45119,1524916994,1.42683,103.76314816666667,"8:00:58"
170,45119,1524917006,1.4267188333333334,103.76322533333334,"8:01:30"
170,45109,1524917042,1.4267188333333334,103.76322533333334,"8:02:02"
170,45099,1524917069,1.4252785000000001,103.76179033333334,"8:02:34"
170,45079,1524917135,1.4252785000000001,103.76179033333334,"8:03:07"
170,45079,1524917184,1.4234594999999999,103.75748133333333,"8:03:39"
170,45079,1524917145,1.421667,103.7558675,"8:04:11"
170,45069,1524917195,1.421667,103.7558675,"8:04:44"
170,45059,1524917245,1.4132661666666666,103.75586216666667,"8:05:16"
170,45059,1524917245,1.4132661666666666,103.75586216666667,"8:05:49"
170,45049,1524917271,1.409942,103.75587483333334,"8:06:21"
170,45039,1524917301,1.409942,103.75587483333334,"8:06:53"
170,45029,1524917342,1.4061013333333334,103.75632483333334,"8:07:25"
170,45019,1524917397,1.4061013333333334,103.75632483333334,"8:07:57"
170,44069,1524917436,1.3980603333333335,103.75509566666666,"8:08:29"
170,44069,1524917436,1.3980603333333335,103.75509566666666,"8:09:02"
170,44059,1524917422,1.3925953333333334,103.7542745,"8:09:34"
170,44049,1524917316,1.381074,103.76087033333333,"8:10:07"
170,44029,1524917416,1.3802675,103.76123983333333,"8:10:39"
170,44019,1524917463,1.3785583333333333,103.7620795,"8:11:12"
170,43119,1524917495,1.3785583333333333,103.7620795,"8:11:44"
170,43109,1524917537,1.373238,103.76301783333334,"8:12:16"
170,43099,1524917582,1.373238,103.76301783333334,"8:12:48"
170,43089,1524917590,1.368588,103.76508766666667,"8:13:20"
170,43069,1524917668,1.368588,103.76508766666667,"8:13:52"
170,43059,1524917705,1.3632415,103.767786,"8:14:25"
170,43049,1524917740,1.3632415,103.767786,"8:14:57"
170,43029,1524917790,1.3622841666666667,103.76751966666667,"8:15:30"
170,43019,1524917840,1.3622841666666667,103.76751966666667,"8:16:02"
170,42119,1524917904,1.3569106666666666,103.76795733333333,"8:16:35"
170,42109,1524917942,1.3569106666666666,103.76795733333333,"8:17:07"
170,42089,1524918040,1.3547491666666667,103.76916,"8:17:39"
170,42089,1524918055,1.3493735,103.77033383333334,"8:18:11"
170,42089,1524918055,1.3493735,103.77033383333334,"8:18:43"
170,42089,1524918055,1.3480625,103.771122,"8:19:16"
170,42059,1524918131,1.3480625,103.771122,"8:19:48"
170,42059,1524918152,1.3435943333333333,103.776504,"8:20:21"
170,42059,1524918152,1.3435943333333333,103.776504,"8:20:53"
170,42049,1524918204,1.342153,103.77780183333333,"8:21:26"
170,42039,1524918244,1.342153,103.77780183333333,"8:21:58"
170,42039,1524918277,1.3420233333333333,103.77791683333334,"8:22:30"
170,42039,1524918277,1.3420233333333333,103.77791683333334,"8:23:03"
170,42029,1524918346,1.3398801666666666,103.77944266666667,"8:23:34"
170,42029,1524918346,1.3398801666666666,103.77944266666667,"8:24:07"
170,42019,1524918369,1.3363736666666668,103.782838,"8:24:39"
170,41089,1524918463,1.3352068333333333,103.78609783333333,"8:25:12"
170,41089,1524918463,1.3352068333333333,103.78609783333333,"8:25:44"
170,41079,1524918516,1.3345475,103.78798866666666,"8:26:16"
170,41079,1524918516,1.3345475,103.78798866666666,"8:26:49"
170,41069,1524918575,1.3319995,103.79539583333333,"8:27:21"
170,41069,1524918575,1.3319995,103.79539583333333,"8:27:54"
170,41049,1524918597,1.330772,103.79887366666667,"8:28:26"
170,41029,1524918711,1.330772,103.79887366666667,"8:28:57"
170,41029,1524918710,1.3292645,103.80316333333333,"8:29:30"
170,41029,1524918710,1.3292645,103.80316333333333,"8:30:02"
170,41019,1524918775,1.3263665,103.807725,"8:30:35"
170,41019,1524918775,1.3263665,103.807725,"8:31:07"
170,40099,1524918803,1.323952,103.81323916666666,"8:31:40"
170,40089,1524918913,1.323941,103.8133955,"8:32:12"
170,40089,1524918913,1.323941,103.8133955,"8:32:44"
170,40089,1524918911,1.3232671666666667,103.81648033333333,"8:33:17"
170,40079,1524918938,1.3232671666666667,103.81648033333333,"8:33:49"
170,40119,1524918977,1.3225985,103.82039666666667,"8:34:21"
170,40069,1524918996,1.3225985,103.82039666666667,"8:34:53"
170,40059,1524919059,1.3209803333333334,103.82574983333333,"8:35:25"
170,40059,1524919059,1.3209803333333334,103.82574983333333,"8:35:58"
170,40049,1524919064,1.3195901666666667,103.83011216666667,"8:36:30"
170,40039,1524919177,1.3195901666666667,103.83011216666667,"8:37:03"
170,40039,1524919184,1.3183158333333334,103.83411766666667,"8:37:35"
170,40039,1524919184,1.3183158333333334,103.83411766666667,"8:38:07"
170,40029,1524919201,1.3138443333333334,103.83889483333333,"8:38:40"
170,40279,1524919259,1.3123525,103.84050633333334,"8:39:12"
170,40019,1524919344,1.3123525,103.84050633333334,"8:39:43"
170,40019,1524919342,1.3111595,103.843043,"8:40:16"
170,40019,1524919342,1.3111595,103.843043,"8:40:48"
170,07539,1524919475,1.3107801666666665,103.84403466666667,"8:41:21"
170,07539,1524919475,1.3107801666666665,103.84403466666667,"8:41:53"
170,07539,1524919535,1.3107291666666667,103.84418433333333,"8:42:26"
170,07539,1524919535,1.3107291666666667,103.84418433333333,"8:42:58"
170,07539,1524919528,1.3091696666666666,103.84647266666667,"8:43:30"
170A,07551,1524915916,1.3027575,103.85619766666667,"7:45:24"
170A,07531,1524916048,1.3027575,103.85619766666667,"7:45:56"
170A,40011,1524916222,1.3015593333333333,103.85520066666666,"7:46:27"
170A,40011,1524916222,1.3015593333333333,103.85520066666666,"7:47:00"
170A,40011,1524916207,1.3015593333333333,103.85520066666666,"7:47:30"
170A,40011,1524916207,1.3015593333333333,103.85520066666666,"7:48:02"
170A,40011,1524916286,1.301922,103.854531,"7:48:35"
170A,40011,1524916286,1.301922,103.854531,"7:49:07"
170A,40011,1524916251,1.3036196666666666,103.85299683333334,"7:49:39"
170A,40271,1524916321,1.3045710000000001,103.850855,"7:50:12"
170A,40021,1524916400,1.3045710000000001,103.850855,"7:50:44"
170A,40021,1524916396,1.3046655,103.85072816666667,"7:51:17"
170A,40031,1524916486,1.3046655,103.85072816666667,"7:51:48"
170A,40031,1524916515,1.3062073333333333,103.84896533333334,"7:52:20"
170A,40031,1524916515,1.3062073333333333,103.84896533333334,"7:52:53"
170A,40031,1524916514,1.3088945,103.84632683333334,"7:53:25"
170A,40041,1524916711,1.3088945,103.84632683333334,"7:53:58"
170A,40041,1524916718,1.3111501666666667,103.8427015,"7:54:30"
170A,40041,1524916718,1.3111501666666667,103.8427015,"7:55:02"
170A,40041,1524916618,1.3121755,103.84015933333333,"7:55:35"
170A,40051,1524916677,1.3121755,103.84015933333333,"7:56:07"
170A,40111,1524916745,1.3123974999999999,103.83969066666667,"7:56:40"
170A,40111,1524916718,1.3138101666666666,103.83810816666667,"7:57:11"
170A,40071,1524916772,1.3138101666666666,103.83810816666667,"7:57:43"
170A,40081,1524916825,1.3166863333333334,103.83567483333333,"7:58:16"
170A,40081,1524916825,1.3166863333333334,103.83567483333333,"7:58:48"
170A,40091,1524916924,1.3181433333333334,103.83254233333334,"7:59:21"
170A,40091,1524916924,1.3181433333333334,103.83254233333334,"7:59:53"
170A,40091,1524916888,1.3200606666666665,103.82650533333333,"8:00:26"
170A,41011,1524916963,1.3200606666666665,103.82650533333333,"8:00:58"
170A,41021,1524916997,1.3203156666666667,103.82564716666667,"8:01:30"
170A,41031,1524917101,1.3203156666666667,103.82564716666667,"8:02:03"
170A,41031,1524917126,1.3203606666666667,103.8255145,"8:02:34"
170A,41031,1524917126,1.3203606666666667,103.8255145,"8:03:07"
